ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-06-365036-5	BLOOMS SCREAMING KISS ME KISS ME KISS ME		ルネッサンス吉田 著			講談社		2017.11	191p	19cm		Honey Milk Comics				¥700	
978-4-06-365041-9	みたび!女のはしょり道		伊藤理佐 著			講談社		2017.11	127p	21cm		KCピース				¥806	
978-4-06-387500-3	仮面ライダービルドひみつえほん	へんしん&ベストマッチのひみつがいっぱい!				講談社		2017.11	17p	12×12cm		おともだちおでかけミニブック 50				¥450	
978-4-06-393221-8	Red eyes 22		神堂潤			講談社		2017.11				月刊少年マガジン				¥560	
978-4-06-394561-4	ぼくの素晴らしい人生 2		愛本みずほ			講談社		2017.11				BE LOVE				¥429	
978-4-06-502035-7	現代暗号入門	いかにして秘密は守られるのか	神永正博 著			講談社		2017.11	235p	18cm		ブルーバックス B-2035				¥980	
978-4-06-502039-5	世界の名作数理パズル100	推理力・直観力を鍛える	中村義作 著			講談社		2017.11	220p	18cm		ブルーバックス B-2039				¥920	
978-4-06-509104-3	SHIORIの2人で楽しむゆるつま		SHIORI 著			講談社		2017.11	95p	21cm		講談社のお料理BOOK				¥1000	
978-4-06-509106-7	バターなしでリッチに仕上げるオイルケーキ	初心者でも失敗なし!	吉野陽美 著			講談社		2017.11	79p	26cm						¥1500	
978-4-06-510208-4	リアルアカウント 17		渡辺静 漫画	オクショウ 原作		講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510246-6	はじめの一歩 119	THE FIGHTING!	森川ジョージ 著			講談社		2017.11	198p	18cm		講談社コミックス週刊少年マガジン				¥429	
978-4-06-510325-8	はつ恋、ふたたび。 3		桑佳あさ			講談社		2017.11				デザート				¥429	
978-4-06-510351-7	パラレルパラダイス 2		岡本倫			講談社		2017.11				ヤングマガジン				¥602	
978-4-06-510358-6	星野、目をつぶって。 8		永椎晃平			講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510361-6	ラキラキス 1		さとる			講談社		2017.11				別冊フレンド				¥429	
978-4-06-510369-2	風夏 18		瀬尾公治			講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510370-8	ランウェイで笑って 2		猪ノ谷言葉			講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510372-2	ワールドエンドクルセイダーズ 2		不二涼介 漫画	biki 原作		講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510373-9	ヤンキー君とメガネちゃん 3		吉河美希 著		新装版	講談社		2017.11				週刊少年マガジン				¥780	
978-4-06-510374-6	ヤンキー君とメガネちゃん 4		吉河美希 著		新装版	講談社		2017.11				週刊少年マガジン				¥780	
978-4-06-510385-2	不滅のあなたへ 5		大今良時 著			講談社		2017.11	191p	18cm		講談社コミックス週刊少年マガジン				¥429	
978-4-06-510386-9	ドメスティックな彼女 16		流石景			講談社		2017.11				週刊少年マガジン	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510387-6	ランカーズ・ハイ 4		中島諒			講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510390-6	FAIRY TAIL 63		真島ヒロ 著			講談社		2017.11	215p	18cm		講談社コミックス週刊少年マガジン				¥419	
978-4-06-510391-3	徒然チルドレン 10		若林稔弥			講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510392-0	高嶺の蘭さん 1		餡蜜			講談社		2017.11				別冊フレンド				¥429	
978-4-06-510393-7	私がモテてどうすんだ 13	Boys,please kiss him instead of me♥	ぢゅん子 著			講談社		2017.11	159p	18cm		講談社コミックス別冊フレンド				¥429	
978-4-06-510394-4	東京卍リベンジャーズ 4		和久井健			講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510395-1	さくらと先生 2		蒼井まもる			講談社		2017.11				別冊フレンド				¥429	
978-4-06-510396-8	金田一少年の事件簿R 14		さとうふみや 漫画	天樹征丸 原作		講談社		2017.11	205p	18cm		講談社コミックス週刊少年マガジン				¥429	
978-4-06-510397-5	炎炎ノ消防隊 11		大久保篤 著			講談社		2017.11	191p	18cm		講談社コミックス週刊少年マガジン				¥429	
978-4-06-510407-1	恋とヒミツの学生寮 2		アサダニッキ			講談社		2017.11				デザート				¥429	
978-4-06-510408-8	まいりました、先輩 3		馬瀬あずさ			講談社		2017.11				デザート				¥429	
978-4-06-510409-5	お嬢さんと呼ばないで 1		天倉ふゆ			講談社		2017.11				デザート				¥429	
978-4-06-510416-3	放課後、恋した。 2		満井春香			講談社		2017.11				デザート				¥429	
978-4-06-510420-0	僕と君の大切な話 3	The precious talk of me and you	ろびこ 著			講談社		2017.11	170p	18cm		KCデザート 934				¥429	
978-4-06-510421-7	3D彼女リアルガール 12		那波マオ		新装版	講談社		2017.11				デザート				¥429	
978-4-06-510422-4	3D彼女リアルガール 10		那波マオ		新装版	講談社		2017.11				デザート				¥429	
978-4-06-510423-1	3D彼女リアルガール 11		那波マオ		新装版	講談社		2017.11				デザート				¥429	
978-4-06-510431-6	鉄拳チンミLegends 23		前川たけし			講談社		2017.11				月刊少年マガジン				¥429	
978-4-06-510432-3	犯人たちの事件簿 1	金田一少年の事件簿外伝	船津紳平 漫画	天樹征丸 原作		講談社		2017.11				週刊少年マガジン				¥429	
978-4-06-510433-0	くろアゲハ 10		加瀬あつし			講談社		2017.11				月刊少年マガジン				¥440	
978-4-06-510434-7	紺田照の合法レシピ 5	Teru Konda's Legal Recipes	馬田イスケ 著			講談社		2017.11	159p	19cm		講談社コミックスデラックス月刊少年マガジン				¥600	
978-4-06-510443-9	ましろのおと 19		羅川真里茂 著			講談社		2017.11	197p	18cm		講談社コミックス月刊少年マガジン				¥429	
978-4-06-510451-4	今夜は月が綺麗ですが、とりあえず死ね 6		榊原宗々 漫画	要マジュロ 原作		講談社		2017.11				月刊少年マガジン				¥429	
978-4-06-510452-1	海月姫 17		東村アキコ 著			講談社		2017.11	159p	18cm		KC Kiss				¥429	
978-4-06-510453-8	銀のスプーン 17		小沢真理 著			講談社		2017.11	167p	19cm		KCDX				¥562	
978-4-06-510454-5	涙雨とセレナーデ 3		河内遙			講談社		2017.11				Kiss				¥581	
978-4-06-510455-2	理想の生徒会長!?		大野仁美 漫画	ひな。 原作		講談社		2017.11				別冊フレンド				¥429	
978-4-06-510456-9	桜咲く時		七海のじ 漫画	五十嵐 原作		講談社		2017.11				別冊フレンド				¥429	
978-4-06-510458-3	ヨウコさんはカッコいい 1		榎本さく			講談社		2017.11				月刊少年マガジン				¥429	
978-4-06-510460-6	生徒諸君!最終章・旅立ち 25		庄司陽子 著			講談社		2017.11	191p	18cm		BE・LOVE KC				¥429	
978-4-06-510462-0	淫らな青ちゃんは勉強ができない 5		カワハラ恋			講談社		2017.11				エッジ				¥620	
978-4-06-510463-7	かくしごと 5		久米田康治			講談社		2017.11				月刊少年マガジン				¥600	
978-4-06-510479-8	イシュタルの娘 第16巻	小野於通伝	大和和紀 著			講談社		2017.11	159p	18cm		BE LOVE KC				¥476	
978-4-06-510482-8	冥銭のドラグーン 4		沢田ひろふみ			講談社		2017.11				月刊少年マガジン				¥429	
978-4-06-510484-2	ちはやふる 36		末次由紀 著			講談社		2017.11	175p	18cm		BE LOVE KC				¥429	
978-4-06-510485-9	星野さん家のアルとカナ 2		ミキマキ			講談社		2017.11				エッジ				¥620	
978-4-06-510486-6	新約Märchen 3		鳥飼やすゆき 漫画	Sound Horizon 原曲		講談社		2017.11				エッジ				¥920	
978-4-06-510487-3	突姉っ! 1		児玉潤			講談社		2017.11				エッジ				¥620	
978-4-06-510488-0	阿修羅ちゃんと修羅場った 1		秀河憲伸			講談社		2017.11				エッジ				¥620	
978-4-06-510489-7	鉄鼠の檻 2		志水アキ 漫画	京極夏彦 原作		講談社		2017.11				エッジ				¥429	
978-4-06-510490-3	あまちんは自称♂ 1		寺井赤音			講談社		2017.11				エッジ				¥620	
978-4-06-510495-8	七つの大罪プロダクション 4		坂元千笑 漫画	鈴木央 原作		講談社		2017.11				ARIA				¥429	
978-4-06-510496-5	スーと鯛ちゃん 1		こなみかなた			講談社		2017.11				BE LOVE	ワイドKC			¥750	
978-4-06-510559-7	今からあなたを脅迫します		奈院ゆりえ 漫画	藤石波矢 原作		講談社		2017.11				なかよし				¥570	
978-4-06-510560-3	同級生に恋をした 5	MY BITTERSWEET CRUSH	美麻りん			講談社		2017.11				なかよし				¥429	
978-4-06-510596-2	カラダ電気店		馬田イスケ			講談社		2017.11				月刊少年マガジン				¥580	
978-4-06-510611-2	Fate/Grand OrderアンソロジーコミックSTAR 6		TYPE-MOON 原作			星海社	講談社	2017.11	143p	19cm		星海社COMICS				¥680	
978-4-06-510630-3	FAIRY TAIL名言集		真島ヒロ			講談社		2017.11				週刊少年マガジン				¥780	
978-4-06-510766-9	勇者の武器屋経営 3		至道流星 著	maruco 画		星海社	講談社	2017.11	372p	19cm		星海社FICTIONS シ2-17				¥1500	
978-4-06-510769-0	クトゥルーの呼び声	The Call of Cthulhu and Others	H.P.ラヴクラフト 著	森瀬繚 訳		星海社	講談社	2017.11	479p	19cm		星海社FICTIONS ラ1-01				¥1500	
978-4-06-510817-8	金の彼女 銀の彼女 9		赤衣丸歩郎			講談社		2017.11				月刊少年マガジン				¥429	
978-4-07-421990-2	ひとりで食べキュン!女子ごはん 冬号	グルメを楽しんじゃうコミック				はちどり	主婦の友社	2017.12	187p	21cm		主婦の友ヒットシリーズ			あったかごはんでほっこりをひとりじめ♥	¥500	
978-4-07-425053-0	赤ちゃんが欲しい 2018Winter					主婦の友社		2017.12	146p	30cm		主婦の友生活シリーズ			大特集妊活女子が意外と知らない妊娠と妊活の超キホン!	¥1200	
978-4-07-425113-1	古布を着る。	私に自信をくれる服	堀内春美 著	村松みち子 著		主婦の友社		2017.12	111p	26cm						¥1680	
978-4-07-426555-8	尿もれ・頻尿・残尿感を自力で治すコツがわかる本		横山博美 監修	主婦の友インフォス 編		主婦の友インフォス	主婦の友社	2017.12	159p	21cm						¥1400	
978-4-07-428086-5	クール・エール 2		砂押司 著			主婦の友社		2017.12	287p	19cm		プライムノベルス				¥1200	
978-4-07-428092-6	サトコのパン屋、異世界へ行く 3		塚本悠真 著			主婦の友社		2017.12	366p	19cm		プライムノベルス				¥1400	
978-4-07-428494-8	<糖化>ストップで糖尿が解消、肌も頭脳も若返る	ごはん・めん・パン、フルーツ、揚げ物好きの人を待ち受ける危険物質AGE	栗原毅 著			主婦の友インフォス	主婦の友社	2017.12	191p	19cm						¥1400	
978-4-08-157073-7	ART GALLERY 3	テーマで見る世界の名画	青柳正規 監修	木島俊介 監修		集英社		2017.11	99p	31×31cm					風景画	¥5000	
978-4-08-721006-4	明治維新150年を考える		一色清 モデレーター	姜尚中 モデレーター		集英社		2017.11	314p	18cm		集英社新書 0906	「本と新聞の大学」講義録			¥900	
978-4-08-721007-1	勝てる脳、負ける脳	一流アスリートの脳内で起きていること	内田暁 著	小林耕太 著		集英社		2017.11	222p	18cm		集英社新書 0907				¥740	
978-4-08-721008-8	「富士そば」は、なぜアルバイトにボーナスを出すのか		丹道夫 著			集英社		2017.11	222p	18cm		集英社新書 0908				¥740	
978-4-08-721009-5	男と女の理不尽な愉しみ		林真理子 著	壇蜜 著		集英社		2017.11	188p	18cm		集英社新書 0909				¥700	
978-4-08-780829-2	スーパー歌舞伎Ⅱ『ワンピース』“偉大なる世界” Photography					集英社		2017.11	1冊(ページ付なし)	26cm						¥1600	全2巻セット¥3200
978-4-08-780829-2	スーパー歌舞伎Ⅱ『ワンピース』“偉大なる世界” Talk & Record					集英社		2017.11	113p	26cm						¥1600	全2巻セット¥3200
978-4-08-890715-4	こううんりゅうすい 1		本宮ひろ志			集英社		2017.11				ヤングジャンプ・コミックスGJ				¥600	
978-4-08-890730-7	透明人間の骨 1		荻野純			集英社		2017.11				ヤングジャンプコミックス				¥600	
978-4-08-890753-6	君は淫らな僕の女王 2		横槍メンゴ 作画	岡本倫 原作		集英社		2017.11				ヤングジャンプコミックス				¥562	
978-4-08-890777-2	レディ&オールドマン VOL.4	THE MAN WHO LIVES MORE THAN 100 YEARS AND THE LADY	オノナツメ 著			集英社		2017.11	196p	19cm		ヤングジャンプコミックス・ウルトラ				¥600	
978-4-08-890778-9	リクドウ 14		松原利光			集英社		2017.11				ヤングジャンプコミックス				¥514	
978-4-08-890780-2	銀河英雄伝説 8		藤崎竜 漫画	田中芳樹 原作		集英社		2017.11	1冊(ページ付なし)	19cm		ヤングジャンプコミックス				¥514	
978-4-08-890782-6	潔癖男子!青山くん 11		坂本拓			集英社		2017.11				ヤングジャンプコミックス				¥514	
978-4-08-890783-3	元ヤン 第10巻		山本隆一郎			集英社		2017.11				ヤングジャンプコミックス			返杯	¥514	
978-4-08-890784-0	源君物語 12		稲葉みのり			集英社		2017.11				ヤングジャンプコミックス				¥514	
978-4-08-890786-4	ひゃくにちかん!! 4		那多ここね			集英社		2017.11				ヤングジャンプコミックス				¥600	
978-4-08-890788-8	噓喰い 48	usogui	迫稔雄 著			集英社		2017.11	231p	19cm		ヤングジャンプコミックス			Climax 5	¥514	
978-4-08-890789-5	恋は光 7		秋☆枝			集英社		2017.11				ヤングジャンプコミックス・ウルトラ				¥600	
978-4-08-890790-1	こううんりゅうすい 2		本宮ひろ志			集英社		2017.11				ヤングジャンプ・コミックスGJ				¥600	
978-4-08-890792-5	王様の仕立て屋 5	フィオリ・ディ・ジラソーレ	大河原遁 著	片瀬平太 原案協力・監修		集英社		2017.11				ヤングジャンプコミックスGJ				¥562	
978-4-08-890793-2	すんどめ!!ミルキーウェイ 2		ふなつかずき			集英社		2017.11				ヤングジャンプコミックスGJ				¥540	
978-4-08-890799-4	ブラックナイトパレード 2		中村光			集英社		2017.11				ヤングジャンプコミックス				¥562	
978-4-08-890801-4	ヘルベチカ 2	helvetica	染井紬希 art	津木波シズカ story		集英社		2017.11				ヤングジャンプコミックス				¥600	
978-4-08-890803-8	うらたろう 6		中山敦支			集英社		2017.11				ヤングジャンプコミックス				¥514	
978-4-08-890804-5	空気人形と妹 2		たみふる			集英社		2017.11				ヤングジャンプコミックス				¥630	
978-4-08-890805-2	カオリわーにんぐ! 2		リコシェ号			集英社		2017.11				ヤングジャンプコミックス				¥514	
978-4-08-890806-9	凛とチア。 1		山田シロ彦			集英社		2017.11				ヤングジャンプコミックス				¥514	
978-4-08-890808-3	監査役野崎修平 1		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890809-0	監査役野崎修平 2		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890810-6	監査役野崎修平 3		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890811-3	監査役野崎修平 4		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890812-0	監査役野崎修平 5		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890813-7	監査役野崎修平 6		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890814-4	監査役野崎修平 7		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890815-1	監査役野崎修平 8		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
978-4-08-890816-8	監査役野崎修平 9		能田茂 漫画	周良貨 原作	新装版	集英社		2017.11				ヤングジャンプコミックスGJ				¥630	
