ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-8015-1591-8	隣人に壊されていく俺の妻		和知まどか 著	Waffle 原作		パラダイム		2017.10	253p	15cm		オトナ文庫 091				¥750	
978-4-8015-2143-8	最強チート魔術師の異世界ハーレム		成田ハーレム王 著			パラダイム		2017.11	283p	19cm		キングノベルス				¥1200	
978-4-8015-2144-5	異世界ハーレム荘の管理人になりませんか? 2		日常男爵 著			パラダイム		2017.11	251p	19cm		キングノベルス				¥1200	
978-4-8015-2409-5	夜のあなたは違う顔	隠された姫と冷淡な皇帝	木下杏 著			パラダイム		2017.10	275p	19cm		ディアノベルス				¥1200	
978-4-8018-0814-0	LDK暮らしの安くて良いものアワード					晋遊舎		2017.12	81p	30cm		晋遊舎ムック				¥630	
978-4-8018-0815-7	クレジットカード完全ガイド 2017					晋遊舎		2017.12	97p	29cm		100%ムックシリーズ	完全ガイドシリーズ 200			¥680	
978-4-8018-0816-4	ヘアケア最強バイブル 2018					晋遊舎		2017.12	81p	30cm		晋遊舎ムック				¥680	
978-4-8018-0817-1	英語教材完全ガイド 2018					晋遊舎		2017.12	161p	29cm		100%ムックシリーズ	完全ガイドシリーズ 201			¥880	
978-4-8018-0819-5	トレーニング完全ガイド	ジムの入門書できました!				晋遊舎		2017.12	97p	29cm		100%ムックシリーズ	完全ガイドシリーズ 203			¥680	
978-4-8019-1258-8	ぼのちゃんと迷子の赤ちゃんペンギン		いがらしみきお 著			竹書房		2017.11	97p	21cm						¥1000	
978-4-8019-1259-5	半熟未亡人	書き下ろし長編官能小説	庵乃音人 著			竹書房		2017.11	279p	15cm		竹書房ラブロマン文庫 あ4-15				¥660	
978-4-8019-1260-1	スクランブル	捜査一課の訳あり恋愛事情	いおかいつき 著			竹書房		2017.11	191p	15cm		ラヴァーズ文庫 LL-172				¥640	
978-4-8019-1261-8	ラブ♥コレ	13thアニバーサリー	沙野風結子 著	中原一也 著		竹書房		2017.11	191p	15cm		ラヴァーズ文庫 LL-173				¥640	
978-4-8019-1263-2	本当にあった愉快な話芸能プレミアム 2017秋号					竹書房		2017.11	156p	26cm		バンブームック				¥390	
978-4-8019-1268-7	侍ジャパンを世界一にする!戦略思考		野村克也 著			竹書房		2017.11	222p	19cm						¥1600	
978-4-8019-6091-6	俺が両性なんて認めない! 2		カノンチヒロ			竹書房		2017.10				バンブーコミックス	moment			¥660	
978-4-8019-6092-3	僕の両性具有症候群		カノンチヒロ		新装版	竹書房		2017.10				バンブーコミックス	moment			¥670	
978-4-8019-6093-0	放課後キミを我慢できない!		紫妲たかゆき 著			竹書房		2017.10				バンブーコミックス	moment			¥660	
978-4-8019-6094-7	アカギ 第35巻	闇に降り立った天才	福本伸行 著			竹書房		2017.11	1冊(ページ付なし)	19cm		近代麻雀コミックス			慟哭の闘牌	¥650	
978-4-8019-6095-4	HERO 11	アカギの遺志を継ぐ男	前田治郎			竹書房		2017.11				近代麻雀コミックス				¥650	
978-4-8021-5191-7	LUCa VOL.19(2017WINTER SMILE ISSUE)					ダクト	メディアパル	2017.10	121p	30cm		メディアパルムック				¥619	
978-4-8022-0427-9	ヨーロッパ鉄道旅行 2018					イカロス出版		2017.11	128p	29cm		イカロスMOOK			人生が楽しくなる鉄道で旅するチェコ共和国	¥1435	
978-4-8022-0428-6	新翻訳力を鍛える本	もっと稼げる産業翻訳者になる!				イカロス出版		2017.11	193p	26cm		イカロスMOOK				¥2000	
978-4-8022-0429-3	双発ワイドボディJET	TRENDY				イカロス出版		2017.11	155p	29cm		イカロスMOOK				¥1852	
978-4-8022-0430-9	イージス艦事典	“Aegis”Encyclopedia	JShips編集部 編			イカロス出版		2017.11	143p	26cm		イカロスMOOK				¥1800	
978-4-8022-0447-7	ハバナ観光案内	キューバ首都のちょっといい店&民宿ガイド	伊東淳史 著			イカロス出版		2017.11	179p	21cm						¥1600	
978-4-8023-0363-7	鶏肉&豚肉のヘルシー定番レシピ	いいとこトリでトンでもなくうまい肉料理満載!!	平野信子 料理制作	キムケン 料理制作		ダイアプレス		2017.12	64p	30cm		DIA Collection				¥490	
978-4-8023-0365-1	フィギュアスケート日本男子応援ブック GPシリーズ開幕号					ダイアプレス		2017.12	109p	30cm		DIA Collection			速報GPシリーズ開幕ロシア大会2017 羽生結弦『いざ連覇へ』170カット	¥1000	
978-4-8023-0366-8	K-STAR DX防弾少年団+Wanna One	快進撃が止まらない!50ページBTS大特集!!				ダイアプレス		2017.12	1冊	30cm		DIA Collection				¥1000	
978-4-8057-2265-7	中国政治経済の構造的転換		谷口洋志 編著			中央大学出版部		2017.10	297p	22cm		中央大学経済研究所研究叢書 71				¥3800	
978-4-8058-5586-7	保育現場の人間関係対処法	事例でわかる!職員・保護者とのつきあい方	砂上史子 編著			中央法規出版		2017.11	153p	21cm						¥1800	
978-4-8058-5588-1	ヒトは何故それを食べるのか	食経験を考える63のヒント	佐竹元吉 著	正山征洋 著		中央法規出版		2017.11	263p	19cm						¥1800	
978-4-8058-5589-8	食品添加物インデックスPLUS	和名・英名・E No.検索便覧	日本輸入食品安全推進協会 編著		第3版	中央法規出版		2017.11	873p	26cm						¥12000	
978-4-8058-5590-4	地域福祉のイノベーション	コミュニティの持続可能性の危機に挑む 日本地域福祉学会第30回大会記念出版	日本地域福祉学会地域福祉イノベーション研究会 監修	宮城孝 編集代表		中央法規出版		2017.11	212p	26cm						¥3400	
978-4-8072-9586-9	いまから取るボート免許 2017-2018	一級・二級小型船舶操縦士ガイドブック				舵社		2017.10	119p	30cm	DVDビデオディスク(1枚 12cm)	KAZIムック				¥1600	
978-4-8079-1716-7	医療薬学 5		日本薬学会 編			東京化学同人		2017.10	296p	26cm		スタンダード薬学シリーズ 2-6			薬物治療に役立つ情報	¥4200	
978-4-8079-1718-1	医療薬学 7		日本薬学会 編			東京化学同人		2017.10	223p	26cm		スタンダード薬学シリーズ 2-6			製剤化のサイエンス	¥3500	
978-4-8087-1094-1	もっと知りたいターナー	生涯と作品	荒川裕子 著			東京美術		2017.11	79p	26cm		アート・ビギナーズ・コレクション				¥2000	
978-4-8090-1377-5	NEWトライアングル学習刑法		受験対策研究会 編著		補訂版	東京法令出版		2017.11	231p	18cm						¥1100	
978-4-8096-7884-4	遙かな青春の軌跡	ぼくたちの戦後	寺田隆尚 著			東洋出版		2017.11	427p	20cm						¥1800	
978-4-8096-7887-5	杉並くみんのちいさなおはなし		篠田圭子 作・画			東洋出版		2017.11	261p	26cm						¥1200	
978-4-8100-7687-5	通級指導教室と特別支援教室の指導のアイデア 小学校編	特別な指導の場における発達障害がある子への支援	月森久江 編著			図書文化社		2017.11	189p	26cm		教室で行う特別支援教育 9				¥2400	
978-4-8109-1314-9	不動産投資でハッピーリタイアした元サラリーマンたちのリアルな話		玉崎孝幸 著	hiro田中 著		青月社		2017.11	296p	19cm						¥1600	
978-4-8113-2401-2	日本の手仕事 2		遠藤ケイ 絵と文			汐文社		2017.10	51p	27cm					下駄職人さん・紙すき職人さんほか	¥2300	
978-4-8113-2410-4	サマーウォーズ	SUMMER WARS	岩井恭平 著	細田守 原作		汐文社		2017.11	350p	20cm		細田守作品集				¥1800	
978-4-8113-2411-1	おおかみこどもの雨と雪		細田守 著			汐文社		2017.11	244p	20cm		細田守作品集				¥1800	
978-4-8113-2412-8	バケモノの子		細田守 著			汐文社		2017.11	279p	20cm		細田守作品集				¥1800	
978-4-8120-2392-1	光いずこに	岸本嘉名男詩集	岸本嘉名男 著			土曜美術社出版販売		2017.9	109p	21cm		叢書現代の抒情				¥2000	
978-4-8120-2400-3	エラワン哀歌	志田道子詩集	志田道子 著			土曜美術社出版販売		2017.9	93p	21cm		叢書現代の抒情				¥2000	
978-4-8130-3167-3	愛してくれる人が、王様		水名瀬雅良 著			大洋図書		2017.11				H&C Comics	ihr HertZ Series			¥639	
978-4-8132-7213-7	よくわかる社労士合格テキスト 2018年度版3		TAC社会保険労務士講座 編著			TAC株式会社出版事業部		2017.11	229p	21cm					労働者災害補償保険法	¥2000	
978-4-8132-7403-2	簿記の教科書日商1級商業簿記・会計学 1		滝澤ななみ 監修	TAC出版開発グループ 著	第5版	TAC株式会社出版事業部		2017.11	326p	21cm		TAC簿記の教室シリーズ			損益会計・資産会計編	¥1500	
978-4-8132-7404-9	簿記の教科書日商1級商業簿記・会計学 2		滝澤ななみ 監修	TAC出版開発グループ 著	第5版	TAC株式会社出版事業部		2017.11	344p	21cm		TAC簿記の教室シリーズ			資産会計・負債会計・純資産会計編	¥1500	
978-4-8132-7405-6	簿記の教科書日商1級商業簿記・会計学 3		滝澤ななみ 監修	TAC出版開発グループ 著	第5版	TAC株式会社出版事業部		2017.11	409p	21cm		TAC簿記の教室シリーズ			企業結合会計・連結会計ほか編	¥1500	
978-4-8132-7408-7	簿記の問題集日商1級商業簿記・会計学 1		滝澤ななみ 監修	TAC出版開発グループ 著	第5版	TAC株式会社出版事業部		2017.11	207p	21cm		TAC簿記の教室シリーズ			損益会計・資産会計編	¥1300	
978-4-8132-7409-4	簿記の問題集日商1級商業簿記・会計学 2		滝澤ななみ 監修	TAC出版開発グループ 著	第5版	TAC株式会社出版事業部		2017.11	259p	21cm		TAC簿記の教室シリーズ			資産会計・負債会計・純資産会計編	¥1300	
978-4-8132-7410-0	簿記の問題集日商1級商業簿記・会計学 3		滝澤ななみ 監修	TAC出版開発グループ 著	第5版	TAC株式会社出版事業部		2017.11	231p	21cm		TAC簿記の教室シリーズ			企業結合会計・連結会計ほか編	¥1300	
978-4-8158-0890-7	経済成長の日本史	古代から近世の超長期GDP推計730-1874	高島正憲 著			名古屋大学出版会		2017.11	339p	22cm						¥5400	
978-4-8163-6336-8	今夜はごちそう煮込み	「ひと手間」でおいしさと幸せひろがる あこがれの煮込みから、いつものおかずまで素材のうまみがギュッとつまったレシピ	大橋由香 著			ナツメ社		2017.11	127p	26cm						¥1300	
978-4-8163-6337-5	羽生善治の詰みと必至1分トレーニング	最短距離で勝ちパターンが身につく	羽生善治 監修			ナツメ社		2017.11	223p	19cm						¥950	
978-4-8163-6364-1	タイプ別対応でよくわかる認知症ケア	介護現場ですぐに役立つ! カラー図解	熊谷頼佳 著			ナツメ社		2017.11	223p	26cm						¥2200	
978-4-8166-1706-5	君たちに伝えたい 3		中條克俊 著			梨の木舎		2017.10	189, 8p	21cm		自由をつくる vol.06			朝霞、校内暴力の嵐から生まれたボクらの平和学習。	¥1800	
978-4-8178-4408-8	司法書士白書 2017年版		日本司法書士会連合会 編			日本加除出版		2017.10	211p	30cm						¥2100	
978-4-8178-4413-2	戸籍実務六法 平成30年版		日本加除出版法令編纂室 編			日本加除出版		2017.10	1651, 117p	22cm						¥4000	
978-4-8178-4434-7	住民基本台帳六法 平成29年度法令編		市町村自治研究会 監修	日本加除出版編集部 編集		日本加除出版		2017.10	1092p	22cm						¥3700	2巻セット¥7400
978-4-8178-4434-7	住民基本台帳六法 平成29年度通知・実例編		市町村自治研究会 監修	日本加除出版編集部 編集		日本加除出版		2017.10	1462p	22cm						¥3700	2巻セット¥7400
978-4-8178-4435-4	一人でつくれる契約書・内容証明郵便の文例集		安達敏男 著	吉川樹士 著	第2版	日本加除出版		2017.10	349p	21cm						¥3500	
978-4-8179-0031-9	熊野古道を歩いています。	山本まりこ写真集	山本まりこ 写真・文			日本カメラ社		2017.12	141p	21cm						¥2000	
978-4-8180-2012-2	コミュニティケア Vol.19/No.12(2017-11)	地域ケア・在宅ケアに携わる人のための				日本看護協会出版会		2017.11	80p	28cm					特集身体疾患の発症につながる歯のトラブル/看護・介護に専念するための記録業務の合理化	¥1400	
978-4-8184-0984-2	このえほんだいすき!	読み聞かせのための48冊	細川和子 著			日本キリスト教団出版局		2017.10	132p	19cm						¥1300	
978-4-8191-1321-2	下剋上算数攻略本 難関校受験編stage3	中学受験テキスト	桜井信一 解説	馬渕教室 問題		産経新聞出版	日本工業新聞社	2017.11	197p	26cm					第51回〜75回	¥1600	
978-4-8191-1322-9	下剋上算数攻略本 難関校受験編stage4	中学受験テキスト	桜井信一 解説	馬渕教室 問題		産経新聞出版	日本工業新聞社	2017.11	198p	26cm					第76回〜100回	¥1600	
978-4-8202-1338-3	聖書	新共同訳				日本聖書協会		2017	1502, 480, 71p	23cm						¥7200	
978-4-8207-1976-2	マンガでやさしくわかるアドラー式子育て		原田綾子 著	潮楼奈和 シナリオ制作		日本能率協会マネジメントセンター		2017.11	223p	19cm						¥1400	
978-4-8208-0627-1	教師がつくる新しい社会科の授業	授業づくりにおける5つのキーワード 小学校社会科	安野功 編著			日本標準		2017.11	133p	26cm						¥2200	
978-4-8211-3495-3	死に損ないアガペー 1		碕俊明 著			ぶんか社		2017.11				BUNKASHA COMICS				¥694	
978-4-8211-3538-7	オフィスの悪魔の絶対いいなり!		此処田ヨー子 著			ぶんか社		2017.11				BUNKASHA COMICS	S*girl Selection			¥648	
978-4-8211-3543-1	偏愛先生の官能アトリエ		藤村綾生 著			ぶんか社		2017.11				BUNKASHA COMICS	S*girl Selection			¥648	
978-4-8222-3677-9	喜微にふれる	人に喜ばれてこそ会社は発展する 《食と健康の革新企業》グリーンハウスを貫く創業の精神	宮本恵理子 著			日経BP社	日経BPマーケティング	2017.11	217p	19cm						¥1500	
978-4-8222-5360-8	ひと目でわかるVisual Basic 2017データベース開発入門		ファンテック株式会社 著			日経BP社	日経BPマーケティング	2017.11	321p	24cm						¥3200	
978-4-8222-5850-4	プロセスデザインアプローチ 誰も教えてくれない「プロジェクトマネジメント」	ITプロジェクトを成功に導く奥義	芝本秀徳 著			日経BP社	日経BPマーケティング	2017.11	223p	21cm						¥2400	
978-4-8222-5889-4	日本の億万投資家名鑑 実践編					日経BP社	日経BPマーケティング	2017.12	161p	28cm		日経ホームマガジン	日経マネー			¥1200	
978-4-8222-5921-1	天才の証明	PROOF OF GENIUS	中田敦彦 著			日経BP社	日経BPマーケティング	2017.11	198p	20cm						¥1400	
