ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-06-394555-3	私たちはどうかしている 3		安藤なつみ			講談社		2017.9				BE LOVE				¥429	
978-4-06-394556-0	屍活師 16	女王の法医学	杜野亜希 著			講談社		2017.9	159p	18cm		BE LOVE KC 1556				¥429	
978-4-06-398031-8	七つ屋志のぶの宝石匣 5		二ノ宮知子 著			講談社		2017.9	157p	18cm		KC Kiss 1031				¥429	
978-4-06-398032-5	パーフェクトワールド 6	perfect world	有賀リエ 著			講談社		2017.9	167p	18cm		KC Kiss 1032				¥429	
978-4-06-399908-2	エル・マリアージュ No31(2017)	ELLE mariage				ハースト婦人画報社	講談社	2017発売	274p	28cm		FG MOOK			私らしい結婚式の作り方 ウエディングTIPS100	¥1500	
978-4-06-509102-9	毎日の「バーミキュラ」レシピ	こんなに使えて、こんなにおいしい!	大庭英子 著			講談社		2017.9	79p	26cm		講談社のお料理BOOK				¥1300	
978-4-06-510034-9	FAIRY TAIL 62		真島ヒロ 著			講談社		2017.9	191p	18cm		講談社コミックスマガジン KCM5965	SHONEN MAGAZINE COMICS			¥419	
978-4-06-510111-7	楽々神話 2		椿太郎			講談社		2017.9				週刊少年マガジン				¥500	
978-4-06-510130-8	ランウェイで笑って 1		猪ノ谷言葉			講談社		2017.9				週刊少年マガジン				¥429	
978-4-06-510185-8	おはようサバイブ 2		前原タケル			講談社		2017.9				週刊少年マガジン				¥429	
978-4-06-510186-5	生徒会役員共 15		氏家ト全			講談社		2017.9				週刊少年マガジン	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510187-2	金田一少年の事件簿R 13		さとうふみや 漫画	天樹征丸 原作		講談社		2017.9	191p	18cm		講談社コミックスマガジン KCM6009	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510188-9	東京卍リベンジャーズ 3		和久井健			講談社		2017.9				週刊少年マガジン				¥429	
978-4-06-510189-6	不滅のあなたへ 4		大今良時 著			講談社		2017.9	191p	18cm		講談社コミックスマガジン KCM6011	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510190-2	風夏 17		瀬尾公治			講談社		2017.9				週刊少年マガジン				¥429	
978-4-06-510191-9	ベイビーステップ 46	Baby Steps	勝木光 著			講談社		2017.9	189p	18cm		講談社コミックスマガジン KCM6013	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510192-6	ダイヤのA actⅡ 9		寺嶋裕二 著			講談社		2017.9	199p	18cm		講談社コミックスマガジン KCM6014	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510193-3	ドメスティックな彼女 15		流石景			講談社		2017.9				週刊少年マガジン	SHONEN MAGAZINE COMICS			¥429	
978-4-06-510198-8	ワールドエンドクルセイダーズ 1		不二涼介 漫画	biki 原作		講談社		2017.9				週刊少年マガジン				¥429	
978-4-06-510219-0	ランカーズ・ハイ 2		中島諒			講談社		2017.9				週刊少年マガジン				¥429	
978-4-06-510296-1	GTO 01	GREAT TEACHER ONIZUKA	藤沢とおる 著			講談社		2017.9	389p	15cm		講談社漫画文庫 ふ5-16				¥720	
978-4-06-510297-8	GTO 02	GREAT TEACHER ONIZUKA	藤沢とおる 著			講談社		2017.9	391p	15cm		講談社漫画文庫 ふ5-17				¥720	
978-4-07-421523-2	綿棒で押すだけ耳つぼダイエット	3カ月で10.2kg減 体脂肪率8.6%ダウン	讃岐理華 著			主婦の友インフォス	主婦の友社	2017.10	65p	30cm		主婦の友ヒットシリーズ	しあわせMOOK			¥815	
978-4-07-421894-3	NEXt Vol.4	VOLLEYBALL NEXt				ブランニュー	主婦の友社	2017.10	112p	25cm		主婦の友ヒットシリーズ			龍神NIPPON新たなる挑戦	¥1200	
978-4-07-425171-1	PLUS 1 Living No100(2017Autumn)					主婦の友社		2017.10	250p	30cm					私が幸せになれる部屋	¥1480	
978-4-07-425410-1	昭和の思い出ドリル	ボケないもの忘れを防ぐ大人の脳トレ本 700問	篠原菊紀 監修	主婦の友社 編		主婦の友社		2017.10	159p	19cm						¥1000	
978-4-07-425768-3	冷蔵庫で作りおきパン切りっぱなしでカンタン	容器ひとつで!	吉永麻衣子 著			主婦の友社		2017.10	95p	26cm						¥1280	
978-4-07-425828-4	かみやすい、飲み込みやすい健康ごはん	いくつになっても食べる幸せをかみしめたい	山田晴子 料理指導	主婦の友社 編		主婦の友社		2017.10	79p	26cm						¥1300	
978-4-07-426420-9	new冷蔵庫でできちゃった私のお漬け物	ポリ袋やおうち調味料で即!できる				主婦の友社		2017.10	62p	18×19cm		主婦の友生活シリーズ				¥740	
978-4-07-426785-9	ai!みなこめし	寿美菜子フォトブック	寿美菜子 著			主婦の友インフォス	主婦の友社	2017.10	95p	26cm						¥3000	
978-4-08-720897-9	名門校「武蔵」で教える東大合格より大事なこと		おおたとしまさ 著			集英社		2017.9	233p	18cm		集英社新書 0897				¥760	
978-4-08-720898-6	すべての疲労は脳が原因 3		梶本修身 著			集英社		2017.9	220p	18cm		集英社新書 0898			仕事編	¥740	
978-4-08-720899-3	いとも優雅な意地悪の教本		橋本治 著			集英社		2017.9	228p	18cm		集英社新書 0899				¥760	
978-4-08-721001-9	「本当の大人」になるための心理学	心理療法家が説く心の成熟	諸富祥彦 著			集英社		2017.9	218p	18cm		集英社新書 0901				¥740	
978-4-08-775438-4	マスカレード・ナイト	Masquerade Night	東野圭吾 著			集英社		2017.9	457p	19cm						¥1650	
978-4-09-127295-9	らんま1/2 16		高橋留美子			小学館		2017.9				SHONEN SUNDAY COMICS SPECIAL				¥824	
978-4-09-127684-1	あおざくら 05	防衛大学校物語	二階堂ヒカル 著			小学館		2017.9	174p	18cm		少年サンデーコミックス				¥429	
978-4-09-127685-8	境界のRINNE 38		高橋留美子 著			小学館		2017.9	185p	18cm		少年サンデーコミックス				¥429	
978-4-09-127686-5	キング・オブ・アイドル 01		若木民喜 著			小学館		2017.9				少年サンデーコミックス				¥429	
978-4-09-127687-2	天翔のクアドラブル 1		新井隆広 著			小学館		2017.9				少年サンデーコミックス				¥429	
978-4-09-127688-9	保安官エヴァンスの噓 1		栗山ミヅキ 著			小学館		2017.9				少年サンデーコミックス				¥429	
978-4-09-127689-6	隕石少女 1		石山り〜ち 著			小学館		2017.9	188p	18cm		少年サンデーコミックス				¥429	
978-4-09-127690-2	妖怪ギガ 1		佐藤さつき 著			小学館		2017.9				少年サンデーコミックススペシャル				¥600	
978-4-09-127691-9	第九の波濤 1		草場道輝	高谷智裕 監修		小学館		2017.9				少年サンデーコミックス				¥429	
978-4-09-127692-6	第九の波濤 2		草場道輝	高谷智裕 監修		小学館		2017.9				少年サンデーコミックス				¥429	
978-4-09-127700-8	チェックめいと! 3	魔王さん、手番ですよ!	猫砂一平 著			小学館		2017.9				サンデーうぇぶり少年サンデーコミックス				¥444	
978-4-09-127716-9	ひとつばな 2		ミナミ 著			小学館		2017.9				サンデーうぇぶり少年サンデーコミックス				¥600	
978-4-09-127718-3	天黒のラグナロク 1		今田ユウキ 著			小学館		2017.9				サンデーうぇぶり少年サンデーコミックス				¥600	
978-4-09-127737-4	ガンプラ戦記ジャブローズ・スカイ 5		ロドリゲス井之介 作画	ゆきもり 原作		小学館		2017.9				ゲッサン少年サンデーコミックススペシャル				¥630	
978-4-09-127738-1	放課後さいころ倶楽部 10		中道裕大 著			小学館		2017.9	191p	18cm		ゲッサン少年サンデーコミックススペシャル				¥590	
978-4-09-127739-8	アサギロ〜浅葱狼〜 16		ヒラマツミノル			小学館		2017.9				ゲッサン少年サンデーコミックス				¥457	
978-4-09-127774-9	常住戦陣!!ムシブギョー 31		福田宏			小学館		2017.9				少年サンデーコミックス				¥429	
978-4-09-127778-7	銀狼ブラッドボーン 6		雪山しめじ 作画	艮田竜和 原作		小学館		2017.9	182p	18cm		裏少年サンデーコミックス				¥552	
978-4-09-127780-0	送球ボーイズ 6		サカズキ九 作画	フウワイ 原作		小学館		2017.9				裏少年サンデーコミックス				¥454	
978-4-09-127799-2	えじぷり! 1		ナオダツボコ 著			小学館		2017.9				裏少年サンデーコミックス				¥552	
978-4-09-127800-5	夜の世界は美しい 1		伊十蔵景 著			小学館		2017.9				裏少年サンデーコミックス				¥552	
978-4-09-127812-8	クロミケ妖奇譚 1		ロクザキ 著			小学館		2017.9				裏少年サンデーコミックス				¥552	
978-4-09-127813-5	翼くんはあかぬけたいのに 1		小花オト 著			小学館		2017.9				裏少年サンデーコミックス				¥552	
978-4-09-127825-8	汚物は消毒です 2		田口ケンジ 著			小学館		2017.9				サンデーうぇぶり少年サンデーコミックス				¥444	
978-4-09-127827-2	吾輩の部屋である 5		田岡りき 著			小学館		2017.9				ゲッサン少年サンデーコミックススペシャル				¥552	
978-4-09-127828-9	舞妓さんちのまかないさん 3		小山愛子 著			小学館		2017.9				少年サンデーコミックススペシャル				¥600	
978-4-09-127829-6	二度めの夏、二度と会えない君 2		源素水 作画	赤城大空 原作		小学館		2017.9				ゲッサン少年サンデーコミックススペシャル				¥552	
978-4-09-142496-9	怪盗ジョーカー 26		たかはしひでやす 著			小学館		2017.9	188p	18cm		コロコロコミックス				¥429	
978-4-09-189548-6	ロッタレイン 2	LOTTA RAIN	松本剛 著			小学館		2017.9				ビッグコミックススペシャル	ヒバナ			¥694	
978-4-09-189597-4	だんだん街の徳馬と嫁 上		藤見よいこ 著			小学館		2017.9				ビッグコミックス				¥552	
978-4-09-189618-6	孔雀王ライジング 9		荻野真			小学館		2017.9				ビッグコミックス				¥552	
978-4-09-189619-3	弁天ぼたん 2		再田ニカ 著			小学館		2017.9				ビッグコミックス	ヒバナ			¥552	
978-4-09-189635-3	あさひなぐ 24		こざき亜衣 著			小学館		2017.9	192p	18cm		ビッグコミックス				¥552	
978-4-09-189636-0	映像研には手を出すな! 02		大童澄瞳 著			小学館		2017.9				ビッグコミックス				¥552	
978-4-09-189669-8	人魚姫のごめんねごはん 2		若松卓宏 漫画	野田宏 原作		小学館		2017.9				ビッグスピリッツコミックススペシャル	やわスピ			¥630	
978-4-09-189673-5	fit!!!		ウラモトユウコ 著			小学館		2017.9				ビッグスピリッツコミックススペシャル				¥593	
978-4-09-189674-2	ハダカメラ 1		本名ワコウ 著			小学館		2017.9				ビッグコミックス	モバMAN			¥600	
978-4-09-310862-1	野菜のたのしみ	私の野菜料理133 作りやすく工夫した「定番レシピ」から、おもてなし映えする「モダンなひと皿」まで	山脇りこ 著			小学館		2017.9	159p	21cm						¥1400	
978-4-09-352313-4	裏ヴァージョン		松浦理英子 著			小学館		2017.9	237p	19cm		P+D BOOKS				¥500	
978-4-09-352314-1	春の道標		黒井千次 著			小学館		2017.9	279p	19cm		P+D BOOKS				¥550	
978-4-09-352315-8	鞍馬天狗 2	鶴見俊輔セレクション	大佛次郎 著			小学館		2017.9	312p	19cm		P+D BOOKS			地獄の門・宗十郎頭巾	¥550	
978-4-09-388492-1	そっと無理して、生きてみる	百歳先生の人生カルテ	高橋幸枝 著			小学館		2017.9	173p	19cm						¥1200	
978-4-09-388560-7	ワクワクだけで年商30億円	たった5年でパリコレ進出&30億円ブランドの夢を叶えたワケ	LICA 著	高坂ゆう香 マンガ		小学館		2017.9	175p	21cm						¥1300	
978-4-09-388570-6	東京五輪後の日本経済	元日銀審議委員だから言える	白井さゆり 著			小学館		2017.9	253p	19cm						¥1500	
978-4-09-388571-3	私をBARに連れてって!	まんがでわかるBAR入門	大谷じろう 作画	日本バーテンダー協会 協力		小学館		2017.9	141p	19cm						¥1000	
978-4-09-726716-4	パンのおうさまとシチューパン		えぐちりか 作			小学館		2017.9	1冊(ページ付なし)	17cm						¥1100	
978-4-09-726740-9	コリスくんのかみひこうき		刀根里衣 作			小学館		2017.9	1冊(ページ付なし)	31cm						¥1500	
978-4-09-726741-6	月まつりのおくりもの		南塚直子 え	石井睦美 さく		小学館		2017.9	1冊(ページ付なし)	22cm						¥1300	
978-4-09-726747-8	宇宙戦隊キュウレンジャー全戦士&ロボドデカずかん					小学館		2017.9	23p	31cm		てれびくん超ブック	スーパー戦隊シリーズ			¥1100	
978-4-09-727706-4	名画ここどこ	小学館あーと知育ぶっく 「はじめまして」の名画探検	結城昌子 著			小学館		2017.9	31p	27cm						¥1380	
978-4-10-351191-5	組長の妻、はじめます。	女ギャング亜弓姐さんの超ワル人生懺悔録	廣末登 著			新潮社		2017.9	237p	20cm						¥1300	
978-4-10-475214-0	ゼロからわかる「世界の読み方」	プーチン・トランプ・金正恩	佐藤優 著			新潮社		2017.9	250p	20cm						¥1300	
978-4-10-610732-0	能	650年続いた仕掛けとは	安田登 著			新潮社		2017.9	223p	18cm		新潮新書 732				¥760	
978-4-10-610733-7	投資なんか、おやめなさい		荻原博子 著			新潮社		2017.9	222p	18cm		新潮新書 733				¥760	
978-4-10-610734-4	こうして歴史問題は捏造される		有馬哲夫 著			新潮社		2017.9	255p	18cm		新潮新書 734				¥800	
978-4-10-610735-1	女系図でみる驚きの日本史		大塚ひかり 著			新潮社		2017.9	222p	18cm		新潮新書 735				¥760	
978-4-13-003380-0	ヴァナキュラー・モダニズムとしての映像文化	VERNACULAR MODERNISM IN VISUAL CULTURES	長谷正人 著			東京大学出版会		2017.9	278p	19cm						¥3500	
978-4-14-005687-5	ひよっこ 下		国井桂 ノベライズ	岡田惠和 作		NHK出版		2017.9	285p	19cm		NHK連続テレビ小説				¥1300	
978-4-14-031208-7	川路ゆみこのニット&クロッシェ	着る、巻く、持つ。	川路ゆみこ 著			NHK出版		2017.9	95p	26cm						¥1500	
978-4-14-035150-5	Short Stories	Life Is Full of Ups and Downs 日常生活はドラマだ	Daniel Stewart 監修	NHK 編		NHK出版		2017.9	141p	20cm		音声DL BOOK	NHK Enjoy Simple English Readers			¥1100	
978-4-14-035151-2	Rakugo	“Mount Atago”and Other Stories 滑稽噺から怪談まで	Daniel Stewart 監修	NHK 編		NHK出版		2017.9	141p	20cm		音声DL BOOK	NHK Enjoy Simple English Readers			¥1100	
978-4-14-088526-0	富裕層のバレない脱税	「タックスヘイブン」から「脱税支援業者」まで	佐藤弘幸 著			NHK出版		2017.9	253p	18cm		NHK出版新書 526				¥820	
978-4-14-088527-7	がん治療革命の衝撃	プレシジョン・メディシンとは何か	NHKスペシャル取材班 著			NHK出版		2017.9	219p	18cm		NHK出版新書 527				¥780	
978-4-14-088528-4	23区大逆転		池田利道 著			NHK出版		2017.9	251p	18cm		NHK出版新書 528				¥820	
978-4-16-008654-8	20世紀の51大事件私は目撃した!	文春だからキャッチできた衝撃の証言!				文藝春秋		2017.9	127p	26cm		文春ムック	シリーズ昭和 1			¥778	
978-4-16-390716-1	おい、マジか。池上彰の「ニュースを疑え!」		池上彰 著			文藝春秋		2017.9	301p	19cm						¥1400	
978-4-16-390717-8	クレンジングをやめたら肌がきれいになった		北島寿 著			文藝春秋		2017.9	143p	19cm						¥1400	
978-4-16-390719-2	裏切りのホワイトカード		石田衣良 著			文藝春秋		2017.9	237p	20cm		池袋ウエストゲートパーク 13				¥1500	
978-4-18-142827-3	考える力をぐんぐん引き出す指導の要点と技術	論理ベースの国語科授業づくり	香月正登 著			明治図書出版		2017.9	142p	22cm		国語科授業サポートBOOKS				¥1800	
978-4-18-213627-6	「思考力・判断力・表現力」を鍛える新社会科の指導と評価	見方・考え方を身につける授業ナビゲート	北俊夫 著			明治図書出版		2017.9	183p	22cm		社会科授業サポートBOOKS				¥2100	
978-4-18-226128-2	特別支援学級の子どものためのキャリア教育入門 基礎基本編		西川純 著	深山智美 著		明治図書出版		2017.9	127p	19cm		THE教師力ハンドブックシリーズ			義務教育でつける「生涯幸せに生きる力」	¥1500	
